paymentId,rentalId,customerId,py_staffId,amount,paymentDate,py_lastUpdate
158186,436622,1128,167,95,2019-04-02 01:31:22,2019-04-02 01:31:22
158187,436623,758,136,58,2019-08-19 00:22:22,2019-08-19 00:22:22
158188,436624,1057,143,92,2010-05-02 00:32:25,2010-05-02 00:32:25
158189,436625,1108,176,22,2013-09-27 13:07:48,2013-09-27 13:07:48
158190,436626,828,159,22,2017-10-17 13:46:05,2017-10-17 13:46:05
158191,436627,1073,144,114,2014-07-18 14:32:16,2014-07-18 14:32:16
158192,436628,610,130,53,2012-03-10 21:51:14,2012-03-10 21:51:14
158193,436629,689,153,22,2013-10-10 07:08:34,2013-10-10 07:08:34
158194,436630,1092,174,122,2010-12-21 20:37:23,2010-12-21 20:37:23
158195,436631,1019,134,25,2017-08-20 01:19:36,2017-08-20 01:19:36
158196,436632,998,131,74,2015-02-28 22:01:11,2015-02-28 22:01:11
158197,436633,747,169,41,2017-10-12 01:21:32,2017-10-12 01:21:32
158198,436634,1076,144,119,2015-11-13 04:54:27,2015-11-13 04:54:27
158199,436635,1060,160,22,2018-07-22 13:45:47,2018-07-22 13:45:47
158200,436636,934,178,103,2020-09-12 15:15:00,2020-09-12 15:15:00
158201,436637,726,135,125,2020-12-06 16:36:19,2020-12-06 16:36:19
158202,436638,742,170,38,2014-06-13 07:32:50,2014-06-13 07:32:50
158203,436639,907,151,54,2013-09-26 16:33:23,2013-09-26 16:33:23
158204,436640,729,173,20,2014-02-03 20:09:05,2014-02-03 20:09:05
158205,436641,847,178,75,2011-01-28 18:56:06,2011-01-28 18:56:06
158206,436642,993,144,65,2012-03-03 23:06:40,2012-03-03 23:06:40
158207,436643,767,142,89,2016-10-09 15:58:59,2016-10-09 15:58:59
158208,436644,653,169,20,2010-01-06 10:54:30,2010-01-06 10:54:30
158209,436645,854,133,48,2014-10-01 05:13:01,2014-10-01 05:13:01
158210,436646,915,167,119,2019-04-03 20:18:41,2019-04-03 20:18:41
158211,436647,882,181,40,2020-11-07 00:37:20,2020-11-07 00:37:20
158212,436648,626,140,98,2012-05-23 08:59:57,2012-05-23 08:59:57
158213,436649,885,172,49,2019-04-06 18:14:07,2019-04-06 18:14:07
158214,436650,797,185,52,2018-12-16 21:34:41,2018-12-16 21:34:41
158215,436651,883,179,68,2015-09-09 05:17:21,2015-09-09 05:17:21
158216,436652,1150,165,104,2012-12-14 18:46:48,2012-12-14 18:46:48
158217,436653,835,182,123,2018-01-24 20:40:09,2018-01-24 20:40:09
158218,436654,685,161,115,2010-11-03 22:56:09,2010-11-03 22:56:09
158219,436655,858,162,105,2017-07-11 14:58:10,2017-07-11 14:58:10
158220,436656,1064,172,65,2011-12-23 16:05:00,2011-12-23 16:05:00
158221,436657,835,176,110,2016-10-23 01:10:56,2016-10-23 01:10:56
158222,436658,606,137,31,2015-10-14 05:35:19,2015-10-14 05:35:19
158223,436659,739,171,67,2018-07-12 09:06:12,2018-07-12 09:06:12
158224,436660,916,169,36,2020-06-08 05:40:24,2020-06-08 05:40:24
158225,436661,605,134,71,2013-12-19 19:24:02,2013-12-19 19:24:02
158226,436662,690,153,97,2013-10-14 10:40:12,2013-10-14 10:40:12
158227,436663,981,182,40,2018-07-28 03:10:47,2018-07-28 03:10:47
158228,436664,1159,168,99,2018-07-31 02:02:08,2018-07-31 02:02:08
158229,436665,915,186,38,2015-06-10 06:08:57,2015-06-10 06:08:57
158230,436666,1057,168,120,2013-01-13 12:20:09,2013-01-13 12:20:09
158231,436667,1087,180,125,2014-02-09 06:32:27,2014-02-09 06:32:27
158232,436668,1089,166,91,2017-03-09 12:55:12,2017-03-09 12:55:12
158233,436669,795,136,130,2017-06-09 02:40:10,2017-06-09 02:40:10
158234,436670,927,131,60,2011-05-17 16:41:44,2011-05-17 16:41:44
158235,436671,1071,177,42,2010-05-29 05:53:25,2010-05-29 05:53:25
158236,436672,807,146,70,2014-07-31 13:53:36,2014-07-31 13:53:36
158237,436673,779,180,92,2010-10-28 13:39:00,2010-10-28 13:39:00
158238,436674,915,158,104,2019-09-21 20:22:15,2019-09-21 20:22:15
158239,436675,944,184,109,2015-05-05 10:21:35,2015-05-05 10:21:35
158240,436676,1089,138,113,2015-07-18 17:55:50,2015-07-18 17:55:50
158241,436677,802,134,58,2017-08-09 22:36:58,2017-08-09 22:36:58
158242,436678,935,165,130,2015-06-07 13:03:33,2015-06-07 13:03:33
158243,436679,907,166,110,2015-04-23 01:35:22,2015-04-23 01:35:22
158244,436680,887,172,51,2018-07-01 23:59:10,2018-07-01 23:59:10
158245,436681,884,153,59,2019-02-05 10:39:21,2019-02-05 10:39:21
158246,436682,857,138,96,2020-01-05 19:55:26,2020-01-05 19:55:26
158247,436683,1079,167,126,2013-10-05 05:24:37,2013-10-05 05:24:37
158248,436684,994,178,64,2015-07-29 13:04:22,2015-07-29 13:04:22
158249,436685,675,145,52,2011-11-19 16:03:12,2011-11-19 16:03:12
158250,436686,889,180,50,2017-04-15 23:08:42,2017-04-15 23:08:42
158251,436687,803,138,65,2017-12-01 02:10:30,2017-12-01 02:10:30
158252,436688,614,167,21,2018-11-06 01:50:26,2018-11-06 01:50:26
158253,436689,1007,162,82,2011-11-29 01:43:40,2011-11-29 01:43:40
158254,436690,1201,133,123,2014-07-09 13:04:11,2014-07-09 13:04:11
158255,436691,776,131,41,2014-03-24 14:26:13,2014-03-24 14:26:13
158256,436692,873,127,53,2013-05-25 12:34:53,2013-05-25 12:34:53
158257,436693,1021,141,75,2019-05-08 08:19:50,2019-05-08 08:19:50
158258,436694,654,159,98,2018-04-02 03:08:56,2018-04-02 03:08:56
158259,436695,1124,133,34,2012-09-12 10:03:31,2012-09-12 10:03:31
158260,436696,817,141,36,2014-11-04 02:20:23,2014-11-04 02:20:23
158261,436697,845,186,117,2019-05-27 08:44:41,2019-05-27 08:44:41
158262,436698,1103,133,63,2020-05-09 21:39:11,2020-05-09 21:39:11
158263,436699,1167,133,88,2017-11-06 14:08:04,2017-11-06 14:08:04
158264,436700,1142,132,73,2012-03-25 08:43:39,2012-03-25 08:43:39
158265,436701,834,156,59,2020-10-23 03:07:43,2020-10-23 03:07:43
158266,436702,801,153,54,2012-02-26 00:00:33,2012-02-26 00:00:33
158267,436703,660,147,80,2012-02-29 05:21:00,2012-02-29 05:21:00
158268,436704,706,180,61,2014-03-10 08:13:46,2014-03-10 08:13:46
158269,436705,668,174,41,2014-09-28 12:30:02,2014-09-28 12:30:02
158270,436706,915,164,107,2014-08-23 11:13:17,2014-08-23 11:13:17
158271,436707,845,163,126,2013-12-31 00:13:34,2013-12-31 00:13:34
158272,436708,749,145,49,2014-12-25 13:13:27,2014-12-25 13:13:27
158273,436709,723,165,128,2014-03-13 18:58:45,2014-03-13 18:58:45
158274,436710,694,180,120,2011-06-28 08:21:16,2011-06-28 08:21:16
158275,436711,879,174,54,2014-09-26 15:23:36,2014-09-26 15:23:36
158276,436712,725,179,77,2018-03-30 10:54:03,2018-03-30 10:54:03
158277,436713,926,137,22,2020-12-19 21:10:50,2020-12-19 21:10:50
158278,436714,905,177,22,2020-06-19 00:18:40,2020-06-19 00:18:40
158279,436715,1023,171,55,2011-08-27 03:31:53,2011-08-27 03:31:53
158280,436716,1026,151,125,2016-03-08 07:03:28,2016-03-08 07:03:28
158281,436717,1099,169,27,2018-11-21 06:51:55,2018-11-21 06:51:55
158282,436718,1077,143,36,2011-01-26 16:00:52,2011-01-26 16:00:52
158283,436719,1107,130,126,2016-02-26 10:52:10,2016-02-26 10:52:10
158284,436720,726,140,47,2014-06-21 05:03:22,2014-06-21 05:03:22
158285,436721,729,158,112,2011-08-05 18:44:10,2011-08-05 18:44:10
158286,436722,830,170,59,2020-09-06 01:36:19,2020-09-06 01:36:19
158287,436723,685,139,109,2010-04-09 11:27:04,2010-04-09 11:27:04
158288,436724,929,144,104,2015-04-03 01:30:53,2015-04-03 01:30:53
158289,436725,1119,147,99,2020-02-07 02:43:21,2020-02-07 02:43:21
158290,436726,605,186,70,2016-04-22 18:58:43,2016-04-22 18:58:43
158291,436727,944,181,102,2013-03-27 19:04:33,2013-03-27 19:04:33
158292,436728,912,134,34,2013-03-29 16:10:30,2013-03-29 16:10:30
158293,436729,928,154,112,2011-10-07 04:34:28,2011-10-07 04:34:28
158294,436730,654,135,60,2015-11-15 13:15:10,2015-11-15 13:15:10
158295,436731,1154,169,116,2017-02-08 11:56:27,2017-02-08 11:56:27
158296,436732,875,185,72,2011-11-09 19:51:57,2011-11-09 19:51:57
158297,436733,642,129,57,2016-03-18 06:51:07,2016-03-18 06:51:07
158298,436734,1159,131,24,2016-02-09 14:42:14,2016-02-09 14:42:14
158299,436735,1170,179,70,2015-05-10 05:46:14,2015-05-10 05:46:14
158300,436736,1173,163,25,2011-07-16 07:52:32,2011-07-16 07:52:32
158301,436737,1157,147,56,2019-07-02 01:25:48,2019-07-02 01:25:48
158302,436738,667,127,77,2020-12-29 23:39:34,2020-12-29 23:39:34
158303,436739,831,152,115,2018-08-22 05:40:55,2018-08-22 05:40:55
158304,436740,824,130,73,2020-11-15 22:33:49,2020-11-15 22:33:49
158305,436741,1159,146,55,2018-11-05 11:56:36,2018-11-05 11:56:36
158306,436742,1076,143,34,2011-06-23 15:49:58,2011-06-23 15:49:58
158307,436743,666,164,80,2012-08-03 19:37:17,2012-08-03 19:37:17
158308,436744,1119,182,77,2016-04-24 19:19:28,2016-04-24 19:19:28
158309,436745,669,159,38,2020-08-11 07:18:39,2020-08-11 07:18:39
158310,436746,1026,139,84,2010-10-24 12:45:20,2010-10-24 12:45:20
158311,436747,836,139,66,2018-10-10 20:50:20,2018-10-10 20:50:20
158312,436748,761,176,98,2017-12-06 02:45:52,2017-12-06 02:45:52
158313,436749,1142,136,25,2017-04-14 02:33:20,2017-04-14 02:33:20
158314,436750,781,133,113,2013-06-06 01:02:51,2013-06-06 01:02:51
158315,436751,1160,164,99,2010-09-02 11:30:41,2010-09-02 11:30:41
158316,436752,1167,128,64,2018-08-17 02:04:41,2018-08-17 02:04:41
158317,436753,666,170,23,2017-01-26 09:26:39,2017-01-26 09:26:39
158318,436754,880,162,60,2020-10-18 14:29:21,2020-10-18 14:29:21
158319,436755,1133,183,105,2012-03-23 14:45:35,2012-03-23 14:45:35
158320,436756,777,138,40,2012-04-27 06:35:57,2012-04-27 06:35:57
158321,436757,840,128,108,2016-06-11 02:23:32,2016-06-11 02:23:32
158322,436758,1061,148,61,2020-07-04 10:45:30,2020-07-04 10:45:30
158323,436759,884,140,113,2019-09-20 23:51:12,2019-09-20 23:51:12
158324,436760,1047,160,119,2019-03-13 01:41:52,2019-03-13 01:41:52
158325,436761,787,147,67,2013-05-08 03:04:05,2013-05-08 03:04:05
158326,436762,1157,140,39,2014-09-26 04:41:18,2014-09-26 04:41:18
158327,436763,842,174,63,2017-05-18 14:23:15,2017-05-18 14:23:15
158328,436764,1098,161,102,2011-12-08 02:05:43,2011-12-08 02:05:43
158329,436765,946,155,111,2016-03-05 16:09:18,2016-03-05 16:09:18
158330,436766,851,168,59,2012-09-25 02:40:10,2012-09-25 02:40:10
158331,436767,620,169,125,2016-03-05 09:52:53,2016-03-05 09:52:53
158332,436768,847,140,24,2018-10-23 07:43:58,2018-10-23 07:43:58
158333,436769,789,177,127,2010-01-02 09:02:18,2010-01-02 09:02:18
158334,436770,1099,172,103,2016-11-25 15:12:45,2016-11-25 15:12:45
158335,436771,709,169,34,2012-05-19 04:10:38,2012-05-19 04:10:38
158336,436772,1043,151,56,2012-02-10 23:30:24,2012-02-10 23:30:24
158337,436773,1042,148,69,2020-06-28 23:06:55,2020-06-28 23:06:55
158338,436774,1074,155,26,2014-11-30 03:23:21,2014-11-30 03:23:21
158339,436775,788,179,101,2010-06-13 15:02:16,2010-06-13 15:02:16
158340,436776,658,139,113,2014-07-23 08:57:09,2014-07-23 08:57:09
158341,436777,1146,127,107,2017-11-29 02:18:09,2017-11-29 02:18:09
158342,436778,903,172,76,2014-06-21 18:19:41,2014-06-21 18:19:41
158343,436779,1131,131,103,2011-07-26 09:50:22,2011-07-26 09:50:22
158344,436780,1169,154,74,2013-10-14 01:13:15,2013-10-14 01:13:15
158345,436781,1174,132,118,2016-08-14 21:19:08,2016-08-14 21:19:08
158346,436782,987,139,111,2014-01-19 22:23:09,2014-01-19 22:23:09
158347,436783,805,185,96,2015-05-07 19:16:11,2015-05-07 19:16:11
158348,436784,671,144,69,2019-09-11 23:50:32,2019-09-11 23:50:32
158349,436785,1056,159,70,2010-12-21 07:57:22,2010-12-21 07:57:22
158350,436786,793,181,56,2018-07-14 17:55:35,2018-07-14 17:55:35
158351,436787,693,168,100,2020-06-22 14:11:54,2020-06-22 14:11:54
158352,436788,1191,182,61,2017-01-10 13:20:49,2017-01-10 13:20:49
158353,436789,1033,154,29,2016-08-16 22:11:54,2016-08-16 22:11:54
158354,436790,1152,158,110,2010-11-06 12:17:38,2010-11-06 12:17:38
158355,436791,910,147,85,2017-03-09 17:53:15,2017-03-09 17:53:15
158356,436792,1019,146,22,2012-09-27 18:22:21,2012-09-27 18:22:21
158357,436793,1177,127,73,2020-07-31 15:09:38,2020-07-31 15:09:38
158358,436794,657,139,101,2012-04-13 00:04:29,2012-04-13 00:04:29
158359,436795,925,163,116,2020-12-13 16:02:54,2020-12-13 16:02:54
158360,436796,658,164,124,2018-07-27 02:52:26,2018-07-27 02:52:26
158361,436797,815,127,63,2012-08-25 20:30:10,2012-08-25 20:30:10
158362,436798,1174,182,41,2015-08-29 09:12:19,2015-08-29 09:12:19
158363,436799,1090,163,36,2013-09-23 08:33:51,2013-09-23 08:33:51
158364,436800,852,161,79,2015-02-12 16:00:54,2015-02-12 16:00:54
158365,436801,929,130,115,2012-03-16 20:28:31,2012-03-16 20:28:31
158366,436802,1128,183,38,2020-01-26 03:53:50,2020-01-26 03:53:50
158367,436803,1142,166,96,2020-10-01 22:45:34,2020-10-01 22:45:34
158368,436804,738,172,86,2018-05-21 23:29:36,2018-05-21 23:29:36
158369,436805,1086,133,119,2012-04-26 21:11:58,2012-04-26 21:11:58
158370,436806,740,155,34,2010-10-07 09:50:06,2010-10-07 09:50:06
158371,436807,1180,157,53,2014-05-07 03:02:45,2014-05-07 03:02:45
158372,436808,661,146,60,2011-11-18 17:38:33,2011-11-18 17:38:33
158373,436809,1077,138,127,2019-08-13 04:23:10,2019-08-13 04:23:10
158374,436810,1136,138,127,2010-08-19 09:10:33,2010-08-19 09:10:33
158375,436811,786,177,74,2019-08-08 18:50:11,2019-08-08 18:50:11
158376,436812,920,130,98,2018-09-30 14:44:18,2018-09-30 14:44:18
158377,436813,707,137,47,2014-08-17 02:27:02,2014-08-17 02:27:02
158378,436814,962,176,30,2013-12-11 11:41:03,2013-12-11 11:41:03
158379,436815,632,178,130,2011-02-08 22:56:05,2011-02-08 22:56:05
158380,436816,950,174,124,2019-07-10 04:40:39,2019-07-10 04:40:39
158381,436817,917,162,58,2010-07-03 08:20:18,2010-07-03 08:20:18
158382,436818,799,127,85,2019-05-29 18:18:13,2019-05-29 18:18:13
158383,436819,1025,131,81,2010-11-18 20:47:00,2010-11-18 20:47:00
158384,436820,1059,168,27,2011-02-14 02:31:54,2011-02-14 02:31:54
158385,436821,1087,183,76,2017-08-20 03:32:17,2017-08-20 03:32:17
158386,436822,636,150,34,2017-09-09 11:19:50,2017-09-09 11:19:50
158387,436823,706,183,32,2013-07-13 04:09:48,2013-07-13 04:09:48
158388,436824,985,160,29,2019-12-21 07:34:35,2019-12-21 07:34:35
158389,436825,670,174,81,2013-06-18 04:53:15,2013-06-18 04:53:15
158390,436826,830,178,65,2020-04-25 17:11:55,2020-04-25 17:11:55
158391,436827,848,137,101,2011-01-14 17:53:29,2011-01-14 17:53:29
158392,436828,893,147,38,2020-11-03 17:58:54,2020-11-03 17:58:54
158393,436829,874,162,43,2015-01-28 09:54:25,2015-01-28 09:54:25
158394,436830,716,174,119,2014-06-20 03:26:55,2014-06-20 03:26:55
158395,436831,707,136,37,2010-07-22 19:14:38,2010-07-22 19:14:38
158396,436832,1021,158,96,2012-07-08 19:33:52,2012-07-08 19:33:52
158397,436833,944,130,95,2016-10-25 20:24:10,2016-10-25 20:24:10
158398,436834,1096,135,117,2020-03-07 21:52:11,2020-03-07 21:52:11
158399,436835,862,144,82,2017-06-11 23:17:01,2017-06-11 23:17:01
158400,436836,985,134,99,2017-10-25 23:07:23,2017-10-25 23:07:23
158401,436837,833,167,96,2016-12-26 15:27:15,2016-12-26 15:27:15
158402,436838,946,128,41,2017-05-12 09:37:43,2017-05-12 09:37:43
158403,436839,612,155,115,2017-03-10 05:54:32,2017-03-10 05:54:32
158404,436840,758,136,94,2010-08-15 03:48:41,2010-08-15 03:48:41
158405,436841,1026,151,43,2019-07-11 07:51:09,2019-07-11 07:51:09
158406,436842,846,127,121,2013-11-25 18:20:19,2013-11-25 18:20:19
158407,436843,787,141,87,2011-03-14 20:17:39,2011-03-14 20:17:39
158408,436844,1030,141,112,2014-08-26 05:40:10,2014-08-26 05:40:10
158409,436845,1099,136,27,2018-10-16 22:44:18,2018-10-16 22:44:18
158410,436846,781,163,76,2012-07-28 07:19:50,2012-07-28 07:19:50
158411,436847,1025,129,22,2013-11-06 16:43:43,2013-11-06 16:43:43
158412,436848,1197,184,106,2017-09-29 16:26:49,2017-09-29 16:26:49
158413,436849,830,141,67,2017-11-19 17:33:47,2017-11-19 17:33:47
158414,436850,789,158,128,2010-05-06 15:48:39,2010-05-06 15:48:39
158415,436851,1080,144,63,2018-12-10 14:00:24,2018-12-10 14:00:24
158416,436852,999,150,51,2016-03-21 07:53:52,2016-03-21 07:53:52
158417,436853,829,162,40,2020-01-04 15:47:26,2020-01-04 15:47:26
158418,436854,691,162,126,2015-12-24 16:25:21,2015-12-24 16:25:21
158419,436855,785,165,101,2020-11-03 22:11:20,2020-11-03 22:11:20
158420,436856,623,143,51,2010-10-24 13:51:35,2010-10-24 13:51:35
158421,436857,660,169,30,2010-07-07 02:26:59,2010-07-07 02:26:59
158422,436858,802,133,75,2016-03-15 02:27:26,2016-03-15 02:27:26
158423,436859,805,144,46,2014-06-25 04:57:40,2014-06-25 04:57:40
158424,436860,1067,171,97,2010-04-02 12:57:50,2010-04-02 12:57:50
158425,436861,1077,127,55,2013-03-03 12:51:47,2013-03-03 12:51:47
158426,436862,727,182,36,2012-07-12 15:20:04,2012-07-12 15:20:04
158427,436863,798,129,72,2012-11-06 09:34:22,2012-11-06 09:34:22
158428,436864,1154,186,52,2010-03-13 17:46:00,2010-03-13 17:46:00
158429,436865,840,162,99,2018-08-30 00:59:56,2018-08-30 00:59:56
158430,436866,1107,137,119,2017-06-30 06:25:12,2017-06-30 06:25:12
158431,436867,782,132,120,2018-08-04 15:09:14,2018-08-04 15:09:14
158432,436868,830,147,111,2014-04-29 00:39:00,2014-04-29 00:39:00
158433,436869,843,140,100,2010-02-22 06:57:51,2010-02-22 06:57:51
158434,436870,846,140,128,2010-07-30 12:17:29,2010-07-30 12:17:29
158435,436871,817,139,85,2015-10-20 13:36:57,2015-10-20 13:36:57
158436,436872,647,152,45,2017-12-06 15:09:57,2017-12-06 15:09:57
158437,436873,912,138,20,2019-05-24 23:41:21,2019-05-24 23:41:21
158438,436874,1034,184,23,2020-12-03 21:06:25,2020-12-03 21:06:25
158439,436875,1129,151,57,2014-12-29 00:37:35,2014-12-29 00:37:35
158440,436876,1048,144,112,2013-05-09 03:49:17,2013-05-09 03:49:17
158441,436877,1064,155,65,2019-06-25 04:47:41,2019-06-25 04:47:41
158442,436878,765,166,22,2015-11-01 08:44:33,2015-11-01 08:44:33
158443,436879,611,170,39,2017-02-22 09:37:17,2017-02-22 09:37:17
158444,436880,782,165,65,2015-11-25 10:17:23,2015-11-25 10:17:23
158445,436881,748,149,39,2014-09-22 21:20:13,2014-09-22 21:20:13
158446,436882,680,156,88,2019-06-09 13:13:53,2019-06-09 13:13:53
158447,436883,1124,144,20,2018-09-04 21:34:10,2018-09-04 21:34:10
158448,436884,784,173,44,2020-02-24 16:03:50,2020-02-24 16:03:50
158449,436885,815,157,34,2012-07-09 03:34:21,2012-07-09 03:34:21
158450,436886,960,153,97,2012-04-13 06:31:58,2012-04-13 06:31:58
158451,436887,796,167,29,2019-04-30 16:47:52,2019-04-30 16:47:52
158452,436888,1056,181,121,2017-02-24 19:03:58,2017-02-24 19:03:58
158453,436889,891,176,65,2015-08-04 15:26:26,2015-08-04 15:26:26
158454,436890,1150,135,70,2015-07-22 08:15:34,2015-07-22 08:15:34
158455,436891,790,184,56,2012-01-03 02:14:26,2012-01-03 02:14:26
158456,436892,1066,128,37,2012-10-21 10:44:20,2012-10-21 10:44:20
158457,436893,857,166,120,2011-11-15 17:06:40,2011-11-15 17:06:40
158458,436894,703,143,25,2019-10-19 09:01:41,2019-10-19 09:01:41
158459,436895,1160,182,67,2020-03-28 12:42:43,2020-03-28 12:42:43
158460,436896,715,165,52,2016-09-08 08:41:48,2016-09-08 08:41:48
158461,436897,855,184,87,2014-06-16 09:28:37,2014-06-16 09:28:37
158462,436898,824,155,85,2014-11-17 21:33:32,2014-11-17 21:33:32
158463,436899,1073,127,32,2019-09-09 21:47:22,2019-09-09 21:47:22
158464,436900,1016,159,23,2018-03-13 05:55:22,2018-03-13 05:55:22
158465,436901,1191,138,67,2013-04-08 00:49:37,2013-04-08 00:49:37
158466,436902,771,178,91,2017-05-29 16:20:19,2017-05-29 16:20:19
158467,436903,1014,180,66,2017-06-26 06:49:14,2017-06-26 06:49:14
158468,436904,628,153,114,2011-09-09 00:46:42,2011-09-09 00:46:42
158469,436905,1069,167,89,2012-06-11 17:49:32,2012-06-11 17:49:32
158470,436906,870,171,59,2014-10-23 15:15:01,2014-10-23 15:15:01
158471,436907,1127,134,41,2015-12-23 10:15:27,2015-12-23 10:15:27
158472,436908,625,129,54,2017-12-12 23:22:32,2017-12-12 23:22:32
158473,436909,987,166,94,2012-11-05 13:29:51,2012-11-05 13:29:51
158474,436910,940,176,105,2010-09-15 13:50:59,2010-09-15 13:50:59
158475,436911,878,140,63,2011-01-02 14:48:19,2011-01-02 14:48:19
158476,436912,1160,130,55,2013-09-23 07:20:30,2013-09-23 07:20:30
158477,436913,803,173,79,2012-09-14 10:11:06,2012-09-14 10:11:06
158478,436914,691,164,50,2016-10-29 22:56:24,2016-10-29 22:56:24
158479,436915,1025,135,21,2017-09-26 21:01:02,2017-09-26 21:01:02
158480,436916,662,136,76,2013-08-13 13:38:41,2013-08-13 13:38:41
158481,436917,718,181,114,2018-01-09 18:58:50,2018-01-09 18:58:50
158482,436918,1053,127,64,2012-05-18 14:05:50,2012-05-18 14:05:50
158483,436919,979,166,102,2013-02-03 06:21:52,2013-02-03 06:21:52
158484,436920,987,153,48,2011-07-16 10:17:27,2011-07-16 10:17:27
158485,436921,988,177,72,2011-08-27 07:10:09,2011-08-27 07:10:09
158486,436922,841,131,98,2015-03-13 16:28:13,2015-03-13 16:28:13
158487,436923,779,128,79,2018-09-06 19:06:57,2018-09-06 19:06:57
158488,436924,915,148,99,2015-10-04 20:50:31,2015-10-04 20:50:31
158489,436925,971,135,68,2018-05-07 20:37:14,2018-05-07 20:37:14
158490,436926,758,158,56,2015-09-10 23:26:11,2015-09-10 23:26:11
158491,436927,885,173,127,2016-12-08 05:58:35,2016-12-08 05:58:35
158492,436928,826,175,105,2012-10-01 01:10:51,2012-10-01 01:10:51
158493,436929,656,148,93,2015-08-03 11:29:45,2015-08-03 11:29:45
158494,436930,977,128,37,2010-07-28 19:28:23,2010-07-28 19:28:23
158495,436931,825,143,87,2012-08-25 10:54:54,2012-08-25 10:54:54
158496,436932,1134,166,24,2018-08-27 14:56:19,2018-08-27 14:56:19
158497,436933,1154,172,130,2012-12-23 20:08:56,2012-12-23 20:08:56
158498,436934,1124,156,93,2013-05-16 02:44:04,2013-05-16 02:44:04
158499,436935,910,179,93,2011-01-23 16:54:08,2011-01-23 16:54:08
158500,436936,621,173,85,2011-11-13 15:28:15,2011-11-13 15:28:15
158501,436937,1009,176,82,2013-03-12 05:28:34,2013-03-12 05:28:34
158502,436938,823,157,76,2013-08-14 22:02:47,2013-08-14 22:02:47
158503,436939,1161,158,114,2018-11-15 07:27:14,2018-11-15 07:27:14
158504,436940,692,132,111,2012-01-30 01:05:37,2012-01-30 01:05:37
158505,436941,608,174,76,2013-08-05 22:07:49,2013-08-05 22:07:49
158506,436942,806,156,40,2015-07-20 14:28:33,2015-07-20 14:28:33
158507,436943,681,134,47,2011-02-18 15:52:35,2011-02-18 15:52:35
158508,436944,994,144,47,2011-02-24 16:00:28,2011-02-24 16:00:28
158509,436945,849,139,82,2019-03-28 16:07:15,2019-03-28 16:07:15
158510,436946,916,128,62,2016-12-15 23:00:56,2016-12-15 23:00:56
158511,436947,1038,170,112,2017-01-07 18:26:17,2017-01-07 18:26:17
158512,436948,725,159,55,2011-09-08 08:12:47,2011-09-08 08:12:47
158513,436949,703,141,56,2015-08-05 14:46:37,2015-08-05 14:46:37
158514,436950,845,132,32,2018-12-01 14:36:24,2018-12-01 14:36:24
158515,436951,712,127,24,2014-04-16 23:52:08,2014-04-16 23:52:08
158516,436952,749,136,46,2019-03-28 18:56:31,2019-03-28 18:56:31
158517,436953,667,174,108,2017-11-08 15:13:00,2017-11-08 15:13:00
158518,436954,1057,133,37,2012-10-30 14:33:37,2012-10-30 14:33:37
158519,436955,1192,168,124,2018-10-11 01:26:48,2018-10-11 01:26:48
158520,436956,729,182,94,2018-06-11 19:51:53,2018-06-11 19:51:53
158521,436957,1119,183,20,2015-04-19 03:33:52,2015-04-19 03:33:52
158522,436958,715,164,48,2010-08-19 03:26:42,2010-08-19 03:26:42
158523,436959,727,171,129,2014-06-05 07:41:22,2014-06-05 07:41:22
158524,436960,1045,131,102,2010-04-10 13:02:03,2010-04-10 13:02:03
158525,436961,977,130,110,2010-09-04 15:48:38,2010-09-04 15:48:38
158526,436962,962,158,50,2017-06-17 14:30:41,2017-06-17 14:30:41
158527,436963,969,186,24,2020-12-25 12:27:31,2020-12-25 12:27:31
158528,436964,1081,158,62,2011-07-01 00:36:28,2011-07-01 00:36:28
158529,436965,1167,137,69,2017-04-03 16:47:14,2017-04-03 16:47:14
158530,436966,800,160,112,2011-03-07 02:54:35,2011-03-07 02:54:35
158531,436967,900,152,29,2019-10-24 09:33:30,2019-10-24 09:33:30
158532,436968,679,150,121,2018-12-17 16:28:54,2018-12-17 16:28:54
158533,436969,741,133,89,2012-06-25 19:20:10,2012-06-25 19:20:10
158534,436970,826,153,83,2018-07-15 08:59:01,2018-07-15 08:59:01
158535,436971,1165,138,41,2011-01-30 07:36:21,2011-01-30 07:36:21
158536,436972,930,179,45,2014-06-23 11:17:59,2014-06-23 11:17:59
158537,436973,843,180,24,2013-11-09 11:02:49,2013-11-09 11:02:49
158538,436974,941,149,65,2013-07-21 14:01:20,2013-07-21 14:01:20
158539,436975,609,166,73,2020-04-06 16:13:18,2020-04-06 16:13:18
158540,436976,951,147,33,2018-09-02 23:13:11,2018-09-02 23:13:11
158541,436977,1085,180,47,2016-06-02 20:08:24,2016-06-02 20:08:24
158542,436978,757,178,73,2018-03-31 22:28:45,2018-03-31 22:28:45
158543,436979,876,177,40,2018-05-22 00:02:29,2018-05-22 00:02:29
158544,436980,1096,177,36,2010-03-20 10:57:11,2010-03-20 10:57:11
158545,436981,1091,164,33,2012-02-18 21:09:42,2012-02-18 21:09:42
158546,436982,719,137,87,2016-08-23 01:45:22,2016-08-23 01:45:22
158547,436983,667,144,67,2015-10-05 04:46:50,2015-10-05 04:46:50
158548,436984,1124,160,38,2014-11-09 06:30:12,2014-11-09 06:30:12
158549,436985,695,157,55,2010-03-24 04:18:13,2010-03-24 04:18:13
