rentalId,rentalDate,inventoryId,customerId,rt_returnDate,rt_staffId,rt_lastUpdate
430003,2015-11-23 18:33:13,7229,630,2015-12-01 18:33:13,152,2015-12-02 18:33:13
430004,2013-06-29 12:56:58,4793,1018,2013-07-04 12:56:58,184,2013-07-05 12:56:58
430005,2012-12-20 05:31:15,10149,968,2012-12-24 05:31:15,128,2012-12-25 05:31:15
430006,2012-02-10 12:35:19,6109,604,2012-02-11 12:35:19,138,2012-02-12 12:35:19
430007,2015-03-29 00:24:42,9905,1111,2015-04-04 00:24:42,158,2015-04-05 00:24:42
430008,2012-11-06 05:34:56,10000,956,2012-11-13 05:34:56,180,2012-11-14 05:34:56
430009,2017-07-31 22:50:53,6955,1116,2017-08-04 22:50:53,181,2017-08-05 22:50:53
430010,2020-12-03 00:41:20,9397,811,2020-12-11 00:41:20,146,2020-12-12 00:41:20
430011,2017-01-13 17:49:16,5170,986,2017-01-21 17:49:16,156,2017-01-22 17:49:16
430012,2013-05-07 17:47:42,7617,724,2013-05-11 17:47:42,162,2013-05-12 17:47:42
430013,2010-05-22 03:35:11,10270,707,2010-05-31 03:35:11,146,2010-06-01 03:35:11
430014,2010-01-09 14:39:21,5900,736,2010-01-10 14:39:21,179,2010-01-11 14:39:21
430015,2010-11-21 02:14:13,7796,735,2010-11-30 02:14:13,129,2010-12-01 02:14:13
430016,2020-07-29 22:18:34,9895,1092,2020-07-31 22:18:34,186,2020-08-01 22:18:34
430017,2014-04-03 18:20:46,7537,860,2014-04-05 18:20:46,174,2014-04-06 18:20:46
430018,2011-05-23 21:35:24,8652,948,2011-05-30 21:35:24,134,2011-05-31 21:35:24
430019,2013-11-11 23:40:22,6182,753,2013-11-17 23:40:22,158,2013-11-18 23:40:22
430020,2019-01-18 21:00:34,8280,702,2019-01-24 21:00:34,151,2019-01-25 21:00:34
430021,2019-10-03 16:10:56,9955,1032,2019-10-11 16:10:56,171,2019-10-12 16:10:56
430022,2019-05-06 15:37:20,7647,647,2019-05-12 15:37:20,160,2019-05-13 15:37:20
430023,2010-07-10 20:07:47,4721,827,2010-07-17 20:07:47,146,2010-07-18 20:07:47
430024,2017-11-13 08:02:29,8430,1022,2017-11-16 08:02:29,129,2017-11-17 08:02:29
430025,2013-05-15 10:20:39,8724,740,2013-05-23 10:20:39,136,2013-05-24 10:20:39
430026,2016-06-15 13:51:32,5235,603,2016-06-19 13:51:32,159,2016-06-20 13:51:32
430027,2010-05-07 02:13:37,10058,982,2010-05-14 02:13:37,184,2010-05-15 02:13:37
430028,2017-11-30 20:38:00,8390,1146,2017-12-09 20:38:00,156,2017-12-10 20:38:00
430029,2012-02-05 02:25:35,5034,648,2012-02-07 02:25:35,164,2012-02-08 02:25:35
430030,2017-12-23 21:08:33,6255,1081,2017-12-27 21:08:33,149,2017-12-28 21:08:33
430031,2016-03-07 11:49:06,5337,804,2016-03-14 11:49:06,153,2016-03-15 11:49:06
430032,2011-09-05 01:56:33,7133,1196,2011-09-06 01:56:33,149,2011-09-07 01:56:33
430033,2018-01-01 16:58:40,5426,788,2018-01-07 16:58:40,140,2018-01-08 16:58:40
430034,2019-11-07 10:08:47,5133,805,2019-11-13 10:08:47,141,2019-11-14 10:08:47
430035,2017-06-06 08:21:28,7644,1049,2017-06-13 08:21:28,151,2017-06-14 08:21:28
430036,2016-06-20 03:03:50,7789,892,2016-06-26 03:03:50,171,2016-06-27 03:03:50
430037,2018-07-06 05:12:55,9792,1160,2018-07-08 05:12:55,186,2018-07-09 05:12:55
430038,2011-06-20 01:10:26,10129,855,2011-06-24 01:10:26,172,2011-06-25 01:10:26
430039,2016-08-22 19:20:27,5428,777,2016-08-26 19:20:27,156,2016-08-27 19:20:27
430040,2018-12-03 06:59:19,9989,979,2018-12-08 06:59:19,149,2018-12-09 06:59:19
430041,2010-09-20 11:37:00,5718,882,2010-09-27 11:37:00,168,2010-09-28 11:37:00
430042,2017-07-17 21:59:50,5335,676,2017-07-22 21:59:50,135,2017-07-23 21:59:50
430043,2011-07-27 16:39:13,4601,749,2011-07-29 16:39:13,141,2011-07-30 16:39:13
430044,2013-04-20 06:27:31,5802,672,2013-04-25 06:27:31,172,2013-04-26 06:27:31
430045,2010-09-09 19:11:31,6206,885,2010-09-13 19:11:31,162,2010-09-14 19:11:31
430046,2019-07-21 12:54:13,6596,907,2019-07-24 12:54:13,154,2019-07-25 12:54:13
430047,2012-05-02 00:52:01,10032,830,2012-05-03 00:52:01,177,2012-05-04 00:52:01
430048,2019-11-22 06:28:51,5271,743,2019-11-28 06:28:51,152,2019-11-29 06:28:51
430049,2018-05-08 06:39:27,7549,788,2018-05-17 06:39:27,158,2018-05-18 06:39:27
430050,2018-10-29 06:21:06,7875,1084,2018-10-31 06:21:06,170,2018-11-01 06:21:06
430051,2015-04-04 22:31:29,4742,692,2015-04-05 22:31:29,138,2015-04-06 22:31:29
430052,2020-10-09 23:53:57,8074,926,2020-10-13 23:53:57,153,2020-10-14 23:53:57
430053,2010-02-12 20:15:53,6614,757,2010-02-14 20:15:53,158,2010-02-15 20:15:53
430054,2012-02-08 22:14:05,6635,638,2012-02-14 22:14:05,186,2012-02-15 22:14:05
430055,2012-12-05 19:34:40,6225,869,2012-12-12 19:34:40,175,2012-12-13 19:34:40
430056,2010-03-29 11:37:17,10126,619,2010-04-05 11:37:17,176,2010-04-06 11:37:17
430057,2010-11-29 14:41:01,5132,626,2010-12-07 14:41:01,175,2010-12-08 14:41:01
430058,2011-10-28 15:34:33,7835,914,2011-11-06 15:34:33,183,2011-11-07 15:34:33
430059,2015-04-11 16:16:29,7481,940,2015-04-14 16:16:29,168,2015-04-15 16:16:29
430060,2015-11-12 07:54:47,5213,936,2015-11-21 07:54:47,168,2015-11-22 07:54:47
430061,2010-02-07 14:06:33,7939,676,2010-02-09 14:06:33,155,2010-02-10 14:06:33
430062,2017-10-27 08:28:04,6570,925,2017-10-31 08:28:04,163,2017-11-01 08:28:04
430063,2016-12-02 07:35:50,6755,871,2016-12-05 07:35:50,155,2016-12-06 07:35:50
430064,2017-04-07 15:59:47,6444,801,2017-04-12 15:59:47,170,2017-04-13 15:59:47
430065,2020-11-25 21:57:00,5014,604,2020-11-30 21:57:00,180,2020-12-01 21:57:00
430066,2015-03-10 08:35:55,6132,1112,2015-03-13 08:35:55,161,2015-03-14 08:35:55
430067,2020-08-15 21:01:40,7161,1120,2020-08-22 21:01:40,142,2020-08-23 21:01:40
430068,2015-10-16 20:12:40,5200,997,2015-10-17 20:12:40,150,2015-10-18 20:12:40
430069,2018-07-28 11:31:19,8479,680,2018-08-06 11:31:19,155,2018-08-07 11:31:19
430070,2019-02-19 19:02:08,8598,744,2019-02-24 19:02:08,128,2019-02-25 19:02:08
430071,2017-01-10 09:25:13,9674,736,2017-01-17 09:25:13,135,2017-01-18 09:25:13
430072,2015-04-22 07:09:22,6197,894,2015-04-26 07:09:22,165,2015-04-27 07:09:22
430073,2010-12-04 03:03:01,9152,1070,2010-12-06 03:03:01,131,2010-12-07 03:03:01
430074,2013-06-11 03:05:37,8936,984,2013-06-18 03:05:37,139,2013-06-19 03:05:37
430075,2015-07-09 03:58:05,5480,1055,2015-07-12 03:58:05,165,2015-07-13 03:58:05
430076,2020-05-19 15:34:14,9482,1045,2020-05-26 15:34:14,156,2020-05-27 15:34:14
430077,2012-01-18 19:10:52,8006,894,2012-01-20 19:10:52,146,2012-01-21 19:10:52
430078,2016-06-29 08:38:44,9249,867,2016-07-01 08:38:44,165,2016-07-02 08:38:44
430079,2017-09-05 11:04:13,8524,832,2017-09-08 11:04:13,131,2017-09-09 11:04:13
430080,2013-07-19 06:00:49,10283,968,2013-07-26 06:00:49,147,2013-07-27 06:00:49
430081,2016-05-09 18:22:39,10150,799,2016-05-12 18:22:39,128,2016-05-13 18:22:39
430082,2013-10-17 16:46:43,7728,900,2013-10-25 16:46:43,136,2013-10-26 16:46:43
430083,2019-07-27 21:31:05,4823,659,2019-07-31 21:31:05,168,2019-08-01 21:31:05
430084,2013-10-21 08:01:25,6604,1156,2013-10-23 08:01:25,145,2013-10-24 08:01:25
430085,2015-11-22 21:46:29,5447,1115,2015-11-27 21:46:29,144,2015-11-28 21:46:29
430086,2015-06-17 03:20:58,8217,602,2015-06-26 03:20:58,181,2015-06-27 03:20:58
430087,2012-01-26 01:21:48,4626,1099,2012-01-29 01:21:48,161,2012-01-30 01:21:48
430088,2011-05-25 21:27:10,8831,618,2011-05-27 21:27:10,129,2011-05-28 21:27:10
430089,2019-04-15 09:08:41,9571,647,2019-04-22 09:08:41,146,2019-04-23 09:08:41
430090,2018-04-16 05:44:10,10062,1041,2018-04-17 05:44:10,180,2018-04-18 05:44:10
430091,2016-12-26 02:00:55,5111,1046,2016-12-27 02:00:55,137,2016-12-28 02:00:55
430092,2014-05-01 01:07:07,6900,840,2014-05-05 01:07:07,160,2014-05-06 01:07:07
430093,2018-03-17 06:16:42,4870,930,2018-03-21 06:16:42,146,2018-03-22 06:16:42
430094,2013-04-25 21:53:15,8618,667,2013-04-26 21:53:15,161,2013-04-27 21:53:15
430095,2017-07-27 03:23:04,7152,982,2017-07-29 03:23:04,134,2017-07-30 03:23:04
430096,2012-05-22 06:47:12,9919,1137,2012-05-25 06:47:12,167,2012-05-26 06:47:12
430097,2016-09-02 06:48:24,6347,701,2016-09-03 06:48:24,152,2016-09-04 06:48:24
430098,2015-08-24 14:08:13,5853,959,2015-08-25 14:08:13,161,2015-08-26 14:08:13
430099,2017-02-01 05:33:00,5786,849,2017-02-07 05:33:00,133,2017-02-08 05:33:00
430100,2013-11-14 09:31:12,6620,883,2013-11-18 09:31:12,169,2013-11-19 09:31:12
430101,2011-01-17 09:40:27,9656,1201,2011-01-22 09:40:27,184,2011-01-23 09:40:27
430102,2011-05-29 20:37:29,5006,702,2011-05-30 20:37:29,158,2011-05-31 20:37:29
430103,2010-03-27 16:36:59,9486,772,2010-04-03 16:36:59,177,2010-04-04 16:36:59
430104,2010-06-27 17:59:05,7275,1097,2010-07-01 17:59:05,132,2010-07-02 17:59:05
430105,2010-02-12 19:23:46,5286,835,2010-02-14 19:23:46,127,2010-02-15 19:23:46
430106,2011-02-07 00:53:17,4953,709,2011-02-10 00:53:17,170,2011-02-11 00:53:17
430107,2014-03-28 14:46:18,6474,1141,2014-04-01 14:46:18,155,2014-04-02 14:46:18
430108,2011-11-08 06:49:44,9995,840,2011-11-15 06:49:44,128,2011-11-16 06:49:44
430109,2012-12-02 21:37:05,6879,921,2012-12-08 21:37:05,180,2012-12-09 21:37:05
430110,2013-08-31 23:53:15,8519,808,2013-09-06 23:53:15,153,2013-09-07 23:53:15
430111,2015-12-11 18:36:26,4617,962,2015-12-12 18:36:26,132,2015-12-13 18:36:26
430112,2020-09-29 16:48:24,4635,911,2020-10-05 16:48:24,173,2020-10-06 16:48:24
430113,2014-08-15 02:51:38,5098,681,2014-08-21 02:51:38,173,2014-08-22 02:51:38
430114,2012-11-08 19:22:26,8222,1166,2012-11-12 19:22:26,155,2012-11-13 19:22:26
430115,2013-03-20 00:39:56,9119,713,2013-03-27 00:39:56,134,2013-03-28 00:39:56
430116,2019-04-20 16:05:50,7286,1020,2019-04-25 16:05:50,167,2019-04-26 16:05:50
430117,2014-09-22 22:55:22,5928,965,2014-09-30 22:55:22,162,2014-10-01 22:55:22
430118,2019-10-07 12:26:27,5084,920,2019-10-13 12:26:27,130,2019-10-14 12:26:27
430119,2015-01-22 09:26:20,5975,915,2015-01-30 09:26:20,152,2015-01-31 09:26:20
430120,2017-07-10 21:25:13,9220,927,2017-07-17 21:25:13,172,2017-07-18 21:25:13
430121,2016-02-19 03:24:31,7192,851,2016-02-25 03:24:31,136,2016-02-26 03:24:31
430122,2015-09-13 00:03:14,8730,631,2015-09-15 00:03:14,134,2015-09-16 00:03:14
430123,2014-04-04 11:36:33,6970,950,2014-04-08 11:36:33,168,2014-04-09 11:36:33
430124,2016-09-20 13:34:12,6258,1009,2016-09-21 13:34:12,154,2016-09-22 13:34:12
430125,2020-10-27 13:42:36,7176,1039,2020-11-05 13:42:36,131,2020-11-06 13:42:36
430126,2012-06-02 11:54:47,6966,1164,2012-06-06 11:54:47,145,2012-06-07 11:54:47
430127,2015-04-21 02:11:51,8351,740,2015-04-30 02:11:51,163,2015-05-01 02:11:51
430128,2020-04-12 14:01:07,5942,766,2020-04-14 14:01:07,134,2020-04-15 14:01:07
430129,2016-01-01 01:19:30,8934,675,2016-01-10 01:19:30,136,2016-01-11 01:19:30
430130,2019-01-14 13:57:11,6518,1101,2019-01-20 13:57:11,147,2019-01-21 13:57:11
430131,2019-02-03 09:19:11,4593,692,2019-02-11 09:19:11,150,2019-02-12 09:19:11
430132,2019-01-31 22:35:10,4687,1111,2019-02-07 22:35:10,168,2019-02-08 22:35:10
430133,2017-08-28 19:01:39,8775,813,2017-08-29 19:01:39,134,2017-08-30 19:01:39
430134,2017-01-15 12:00:45,9473,878,2017-01-24 12:00:45,144,2017-01-25 12:00:45
430135,2016-09-29 19:51:59,7047,715,2016-10-07 19:51:59,170,2016-10-08 19:51:59
430136,2015-11-18 21:31:48,8115,624,2015-11-27 21:31:48,138,2015-11-28 21:31:48
430137,2015-08-03 18:00:37,8407,655,2015-08-11 18:00:37,153,2015-08-12 18:00:37
430138,2018-05-21 19:09:38,4963,907,2018-05-22 19:09:38,182,2018-05-23 19:09:38
430139,2016-08-19 12:30:39,7056,890,2016-08-25 12:30:39,181,2016-08-26 12:30:39
430140,2020-08-09 11:08:11,9721,938,2020-08-18 11:08:11,169,2020-08-19 11:08:11
430141,2017-05-15 12:48:14,9664,779,2017-05-17 12:48:14,170,2017-05-18 12:48:14
430142,2017-03-29 00:45:46,8234,791,2017-04-06 00:45:46,145,2017-04-07 00:45:46
430143,2013-11-18 23:21:41,10324,689,2013-11-24 23:21:41,161,2013-11-25 23:21:41
430144,2012-12-20 07:49:28,9776,608,2012-12-28 07:49:28,172,2012-12-29 07:49:28
430145,2014-09-23 12:23:26,8145,1029,2014-09-30 12:23:26,161,2014-10-01 12:23:26
430146,2018-09-21 19:54:36,4909,962,2018-09-26 19:54:36,135,2018-09-27 19:54:36
430147,2011-09-02 13:26:58,8478,755,2011-09-06 13:26:58,164,2011-09-07 13:26:58
430148,2014-07-05 03:09:57,6422,920,2014-07-14 03:09:57,157,2014-07-15 03:09:57
430149,2010-11-28 13:46:20,9997,1039,2010-12-01 13:46:20,181,2010-12-02 13:46:20
430150,2020-10-13 05:57:39,5084,1041,2020-10-16 05:57:39,159,2020-10-17 05:57:39
430151,2019-07-05 17:56:06,7933,893,2019-07-13 17:56:06,145,2019-07-14 17:56:06
430152,2017-12-28 10:05:35,8104,913,2017-12-29 10:05:35,145,2017-12-30 10:05:35
430153,2016-01-19 09:18:33,10307,1029,2016-01-24 09:18:33,162,2016-01-25 09:18:33
430154,2017-06-05 06:02:49,9629,847,2017-06-12 06:02:49,138,2017-06-13 06:02:49
430155,2013-02-18 14:56:02,7481,770,2013-02-27 14:56:02,151,2013-02-28 14:56:02
430156,2016-11-16 21:30:23,9578,795,2016-11-22 21:30:23,171,2016-11-23 21:30:23
430157,2016-11-02 20:49:29,7340,811,2016-11-06 20:49:29,142,2016-11-07 20:49:29
430158,2020-08-03 11:59:07,9396,687,2020-08-10 11:59:07,176,2020-08-11 11:59:07
430159,2014-05-26 10:18:14,5018,966,2014-06-02 10:18:14,173,2014-06-03 10:18:14
430160,2016-08-03 10:45:55,9392,910,2016-08-08 10:45:55,128,2016-08-09 10:45:55
430161,2012-06-18 11:24:19,9650,844,2012-06-25 11:24:19,151,2012-06-26 11:24:19
430162,2011-10-27 17:45:34,7572,827,2011-11-01 17:45:34,147,2011-11-02 17:45:34
430163,2013-01-15 21:33:48,9234,898,2013-01-21 21:33:48,186,2013-01-22 21:33:48
430164,2013-08-06 22:34:40,5289,997,2013-08-10 22:34:40,144,2013-08-11 22:34:40
430165,2020-12-03 03:01:27,5568,1172,2020-12-09 03:01:27,147,2020-12-10 03:01:27
430166,2018-07-01 11:42:30,7673,928,2018-07-08 11:42:30,169,2018-07-09 11:42:30
430167,2019-01-07 17:50:30,8374,1138,2019-01-10 17:50:30,134,2019-01-11 17:50:30
430168,2010-05-19 00:20:53,8595,1091,2010-05-23 00:20:53,162,2010-05-24 00:20:53
430169,2012-02-14 19:16:21,7184,960,2012-02-20 19:16:21,163,2012-02-21 19:16:21
430170,2020-04-26 15:57:42,6598,887,2020-05-02 15:57:42,181,2020-05-03 15:57:42
430171,2012-07-27 08:53:59,5827,961,2012-08-02 08:53:59,149,2012-08-03 08:53:59
430172,2015-07-29 02:03:36,4836,1137,2015-08-05 02:03:36,178,2015-08-06 02:03:36
430173,2013-02-20 10:07:05,5606,729,2013-02-23 10:07:05,184,2013-02-24 10:07:05
430174,2019-11-28 08:19:48,5122,1154,2019-12-06 08:19:48,148,2019-12-07 08:19:48
430175,2012-06-28 01:57:05,7841,687,2012-07-06 01:57:05,183,2012-07-07 01:57:05
430176,2020-11-04 19:56:41,8989,768,2020-11-11 19:56:41,159,2020-11-12 19:56:41
430177,2019-12-01 20:11:57,9517,917,2019-12-10 20:11:57,150,2019-12-11 20:11:57
430178,2015-06-07 12:39:12,9546,850,2015-06-09 12:39:12,175,2015-06-10 12:39:12
430179,2013-12-10 10:25:49,4942,830,2013-12-11 10:25:49,152,2013-12-12 10:25:49
430180,2017-10-17 07:08:19,7134,1168,2017-10-25 07:08:19,165,2017-10-26 07:08:19
430181,2012-04-25 04:41:11,6939,1079,2012-04-30 04:41:11,150,2012-05-01 04:41:11
430182,2019-11-23 02:24:49,6901,1160,2019-11-25 02:24:49,170,2019-11-26 02:24:49
430183,2017-04-03 15:31:29,10272,720,2017-04-11 15:31:29,131,2017-04-12 15:31:29
430184,2017-03-03 22:04:31,7583,854,2017-03-12 22:04:31,142,2017-03-13 22:04:31
430185,2013-08-26 23:11:41,9116,1106,2013-08-27 23:11:41,138,2013-08-28 23:11:41
430186,2017-03-24 16:17:08,5487,855,2017-03-26 16:17:08,130,2017-03-27 16:17:08
430187,2010-03-24 12:30:02,6299,1139,2010-03-31 12:30:02,144,2010-04-01 12:30:02
430188,2013-09-10 23:10:54,5047,1054,2013-09-13 23:10:54,140,2013-09-14 23:10:54
430189,2015-01-04 02:09:40,7998,698,2015-01-12 02:09:40,136,2015-01-13 02:09:40
430190,2011-10-17 13:45:31,8514,1160,2011-10-18 13:45:31,149,2011-10-19 13:45:31
430191,2019-08-10 07:43:43,5975,682,2019-08-13 07:43:43,147,2019-08-14 07:43:43
430192,2010-07-16 07:14:14,7241,884,2010-07-19 07:14:14,140,2010-07-20 07:14:14
430193,2010-07-10 13:12:59,7041,976,2010-07-16 13:12:59,136,2010-07-17 13:12:59
430194,2011-07-14 15:12:20,9376,848,2011-07-16 15:12:20,148,2011-07-17 15:12:20
430195,2019-07-15 22:41:19,7560,639,2019-07-18 22:41:19,138,2019-07-19 22:41:19
430196,2019-04-25 06:50:20,5311,1161,2019-05-03 06:50:20,182,2019-05-04 06:50:20
430197,2017-01-15 07:09:38,5635,1030,2017-01-19 07:09:38,171,2017-01-20 07:09:38
430198,2015-04-02 05:24:24,8499,1138,2015-04-10 05:24:24,175,2015-04-11 05:24:24
430199,2017-12-22 23:57:15,8412,651,2017-12-28 23:57:15,179,2017-12-29 23:57:15
430200,2019-02-03 18:10:57,6130,1193,2019-02-06 18:10:57,164,2019-02-07 18:10:57
430201,2010-05-09 12:12:23,8385,758,2010-05-16 12:12:23,141,2010-05-17 12:12:23
430202,2012-03-08 15:50:43,7328,1127,2012-03-13 15:50:43,142,2012-03-14 15:50:43
430203,2011-08-28 07:19:39,6075,964,2011-09-06 07:19:39,171,2011-09-07 07:19:39
430204,2010-09-19 22:04:23,10260,619,2010-09-20 22:04:23,171,2010-09-21 22:04:23
430205,2015-01-16 08:12:20,4725,1137,2015-01-20 08:12:20,169,2015-01-21 08:12:20
430206,2014-09-09 14:18:42,7356,651,2014-09-15 14:18:42,173,2014-09-16 14:18:42
430207,2010-05-21 07:48:38,9969,710,2010-05-22 07:48:38,181,2010-05-23 07:48:38
430208,2015-10-09 16:49:32,10234,621,2015-10-18 16:49:32,151,2015-10-19 16:49:32
430209,2018-12-12 11:40:39,9795,761,2018-12-15 11:40:39,172,2018-12-16 11:40:39
430210,2012-09-10 08:50:47,9698,1039,2012-09-13 08:50:47,139,2012-09-14 08:50:47
430211,2010-12-22 00:52:16,5627,1081,2010-12-25 00:52:16,186,2010-12-26 00:52:16
430212,2019-05-20 09:06:56,7144,863,2019-05-27 09:06:56,158,2019-05-28 09:06:56
430213,2015-05-11 12:54:09,10262,706,2015-05-16 12:54:09,144,2015-05-17 12:54:09
430214,2012-03-12 16:30:02,5325,1125,2012-03-16 16:30:02,144,2012-03-17 16:30:02
430215,2020-04-04 06:18:13,6907,1057,2020-04-05 06:18:13,175,2020-04-06 06:18:13
430216,2017-07-26 14:35:12,9615,618,2017-08-04 14:35:12,178,2017-08-05 14:35:12
430217,2010-12-02 23:21:18,5247,821,2010-12-03 23:21:18,142,2010-12-04 23:21:18
430218,2016-01-17 10:06:05,5876,614,2016-01-24 10:06:05,135,2016-01-25 10:06:05
430219,2013-12-04 09:59:05,6673,870,2013-12-13 09:59:05,169,2013-12-14 09:59:05
430220,2020-08-25 20:24:39,9200,1076,2020-08-26 20:24:39,185,2020-08-27 20:24:39
430221,2012-12-23 20:02:13,9329,879,2012-12-24 20:02:13,131,2012-12-25 20:02:13
430222,2012-04-29 05:21:36,8447,1017,2012-05-07 05:21:36,152,2012-05-08 05:21:36
430223,2018-11-07 10:21:03,5311,630,2018-11-08 10:21:03,147,2018-11-09 10:21:03
430224,2014-06-04 15:20:09,9842,880,2014-06-10 15:20:09,179,2014-06-11 15:20:09
430225,2015-04-02 07:29:42,8655,1149,2015-04-08 07:29:42,149,2015-04-09 07:29:42
430226,2012-03-15 21:37:49,5686,925,2012-03-20 21:37:49,144,2012-03-21 21:37:49
430227,2015-02-24 13:30:03,6839,678,2015-02-26 13:30:03,153,2015-02-27 13:30:03
430228,2012-06-28 09:14:47,5503,807,2012-07-01 09:14:47,168,2012-07-02 09:14:47
430229,2019-11-04 05:48:33,7444,755,2019-11-12 05:48:33,135,2019-11-13 05:48:33
430230,2016-07-07 06:26:35,7418,1000,2016-07-10 06:26:35,179,2016-07-11 06:26:35
430231,2016-04-12 08:08:57,8931,621,2016-04-15 08:08:57,154,2016-04-16 08:08:57
430232,2012-10-01 20:38:04,10211,865,2012-10-10 20:38:04,176,2012-10-11 20:38:04
430233,2017-03-10 16:54:09,6493,1092,2017-03-11 16:54:09,150,2017-03-12 16:54:09
430234,2017-07-29 14:44:27,9475,755,2017-08-03 14:44:27,137,2017-08-04 14:44:27
430235,2010-07-28 09:04:11,7960,925,2010-08-06 09:04:11,185,2010-08-07 09:04:11
430236,2013-03-17 13:43:13,9866,894,2013-03-25 13:43:13,138,2013-03-26 13:43:13
430237,2012-07-13 22:24:10,9674,1173,2012-07-15 22:24:10,185,2012-07-16 22:24:10
430238,2014-08-28 10:25:16,6522,1071,2014-09-06 10:25:16,178,2014-09-07 10:25:16
430239,2019-05-07 14:45:31,8605,625,2019-05-14 14:45:31,130,2019-05-15 14:45:31
430240,2016-10-15 14:49:15,8122,697,2016-10-20 14:49:15,130,2016-10-21 14:49:15
430241,2014-07-22 17:31:48,9953,1047,2014-07-26 17:31:48,131,2014-07-27 17:31:48
430242,2019-04-07 08:00:44,5070,1040,2019-04-10 08:00:44,175,2019-04-11 08:00:44
430243,2019-04-04 06:30:28,4959,1189,2019-04-12 06:30:28,167,2019-04-13 06:30:28
430244,2020-11-07 22:13:24,6779,654,2020-11-08 22:13:24,173,2020-11-09 22:13:24
430245,2010-12-09 02:14:12,4806,1164,2010-12-11 02:14:12,154,2010-12-12 02:14:12
430246,2017-10-11 15:23:51,4792,1131,2017-10-17 15:23:51,161,2017-10-18 15:23:51
430247,2016-09-19 14:49:43,6812,852,2016-09-28 14:49:43,146,2016-09-29 14:49:43
430248,2018-11-07 14:56:03,7852,675,2018-11-08 14:56:03,159,2018-11-09 14:56:03
430249,2016-08-31 14:56:07,9876,1036,2016-09-03 14:56:07,140,2016-09-04 14:56:07
430250,2020-12-07 00:25:05,7284,749,2020-12-10 00:25:05,143,2020-12-11 00:25:05
430251,2012-06-28 20:17:37,5325,893,2012-06-30 20:17:37,160,2012-07-01 20:17:37
430252,2018-02-22 22:34:03,6333,903,2018-02-26 22:34:03,182,2018-02-27 22:34:03
430253,2016-11-19 02:55:20,7911,829,2016-11-27 02:55:20,155,2016-11-28 02:55:20
430254,2017-05-10 03:06:34,4672,1104,2017-05-14 03:06:34,176,2017-05-15 03:06:34
430255,2016-08-12 21:10:45,5872,958,2016-08-18 21:10:45,174,2016-08-19 21:10:45
430256,2019-06-27 22:23:47,9601,909,2019-07-04 22:23:47,128,2019-07-05 22:23:47
430257,2020-12-02 06:03:23,4954,776,2020-12-06 06:03:23,178,2020-12-07 06:03:23
430258,2015-11-23 06:59:17,6724,833,2015-11-24 06:59:17,130,2015-11-25 06:59:17
430259,2017-06-03 20:10:03,5520,609,2017-06-07 20:10:03,164,2017-06-08 20:10:03
430260,2019-02-05 16:46:46,5976,719,2019-02-07 16:46:46,158,2019-02-08 16:46:46
430261,2014-12-05 15:20:55,7137,755,2014-12-12 15:20:55,180,2014-12-13 15:20:55
430262,2015-06-14 04:40:11,8265,1022,2015-06-21 04:40:11,156,2015-06-22 04:40:11
430263,2020-06-10 05:39:51,5100,955,2020-06-17 05:39:51,150,2020-06-18 05:39:51
430264,2019-05-14 15:30:03,9690,1007,2019-05-22 15:30:03,171,2019-05-23 15:30:03
430265,2017-05-31 01:05:51,5926,634,2017-06-08 01:05:51,147,2017-06-09 01:05:51
430266,2013-08-03 19:59:40,10429,741,2013-08-05 19:59:40,171,2013-08-06 19:59:40
430267,2014-06-29 16:10:21,9574,779,2014-07-03 16:10:21,172,2014-07-04 16:10:21
430268,2017-05-09 00:38:54,10296,1198,2017-05-13 00:38:54,180,2017-05-14 00:38:54
430269,2013-09-15 05:30:57,8509,778,2013-09-21 05:30:57,138,2013-09-22 05:30:57
430270,2018-08-01 03:53:57,8786,1034,2018-08-10 03:53:57,185,2018-08-11 03:53:57
430271,2018-10-24 13:02:49,10192,1092,2018-10-29 13:02:49,178,2018-10-30 13:02:49
430272,2011-09-28 15:15:44,5248,903,2011-09-30 15:15:44,167,2011-10-01 15:15:44
430273,2017-01-17 14:13:33,5505,879,2017-01-26 14:13:33,181,2017-01-27 14:13:33
430274,2020-08-05 09:46:59,9340,1001,2020-08-09 09:46:59,132,2020-08-10 09:46:59
430275,2013-06-22 13:48:16,7359,1188,2013-06-25 13:48:16,136,2013-06-26 13:48:16
430276,2018-04-06 04:14:15,9258,992,2018-04-09 04:14:15,129,2018-04-10 04:14:15
430277,2019-06-28 03:43:36,9916,607,2019-07-01 03:43:36,172,2019-07-02 03:43:36
430278,2016-08-14 16:18:52,6551,1027,2016-08-15 16:18:52,174,2016-08-16 16:18:52
430279,2010-06-14 07:11:14,9471,806,2010-06-18 07:11:14,167,2010-06-19 07:11:14
430280,2016-07-25 16:49:35,7031,939,2016-08-02 16:49:35,166,2016-08-03 16:49:35
430281,2011-06-10 11:18:03,8684,1170,2011-06-13 11:18:03,169,2011-06-14 11:18:03
430282,2011-12-12 11:12:24,4774,860,2011-12-13 11:12:24,135,2011-12-14 11:12:24
430283,2014-12-22 09:09:44,7764,927,2014-12-28 09:09:44,146,2014-12-29 09:09:44
430284,2010-09-11 04:14:56,10073,1007,2010-09-14 04:14:56,175,2010-09-15 04:14:56
430285,2013-03-29 05:05:11,4976,1176,2013-04-06 05:05:11,181,2013-04-07 05:05:11
